"X","Y","Z","Ux","Uy","Uz","exx","eyy","ezz","exz","eyz","exy","eHorz","eVol","eOctSh","Sxx","Syy","Szz","Sxz","Syz","Sxy","q","p","tOctSh","Mr","Poisson Ratio",
103.001,0,4.109998,-1.59,0,-35.77,216,370,-1032,-741,0,0,216,-447,1743,30.7,43.5,-41.6,-11.1,0,0,48.9,32.5,77.1,5000,.35,
104.001,0,4.109998,-1.38,0,-36.54,219,382,-1051,-588,0,0,219,-451,1601,31.5,44.7,-42.3,-4.6,0,0,50.1,33.9,77,5000,.35,
105.001,0,4.109998,-1.16,0,-37.19,219,394,-1089,-543,0,0,219,-476,1592,32.2,46.3,-42.7,-7.5,0,0,51.6,35.8,79.1,5000,.35,
106.001,0,4.109998,-.94,0,-37.67,219,405,-1104,-364,0,0,219,-480,1469,32.3,47.8,-42.4,-2.1,0,0,52.9,37.7,78.8,5000,.35,
107.001,0,4.109998,-.73,0,-38.07,203,414,-1107,-248,0,0,203,-489,1405,31.7,49.1,-41.5,1.3,0,0,53.9,39.3,78.5,5000,.35,
108.001,0,4.109998,-.52,0,-38.35,210,422,-1101,-191,0,0,210,-469,1383,30.3,50,-39.8,4.1,0,0,54.8,40.5,77.4,5000,.35,
109.001,0,4.109998,-.33,0,-38.52,182,428,-1085,-45,0,0,182,-475,1328,28.2,51,-36.7,5.5,0,0,55.2,42.5,74.9,5000,.35,
110.001,0,4.109998,-.16,0,-38.59,140,429,-1076,0,0,0,140,-507,1305,24.3,51.1,-33,5,0,0,55.5,42.4,70.6,5000,.35,
111.001,0,4.109998,-.03,0,-38.6,129,431,-1068,14,0,0,129,-508,1295,20.4,50.5,-30.7,.9,0,0,55.7,40.1,67.1,5000,.35,
112.001,0,4.109998,.11,0,-38.55,140,431,-1072,64,0,0,140,-501,1306,22.4,50.8,-31.9,-3.8,0,0,55.6,41.4,68.9,5000,.35,
113.001,0,4.109998,.26,0,-38.43,182,428,-1083,106,0,0,182,-473,1335,27,51.2,-35.1,-6,0,0,55.3,43.1,73.4,5000,.35,
114.001,0,4.109998,.44,0,-38.24,180,424,-1096,143,0,0,180,-492,1354,29.8,50.5,-38.8,-5.1,0,0,55,41.5,76.8,5000,.35,
115.001,0,4.109998,.65,0,-37.94,210,418,-1107,239,0,0,210,-479,1406,31.4,49.5,-40.9,-2.6,0,0,54.3,40,78.2,5000,.35,
116.001,0,4.109998,.86,0,-37.51,220,409,-1109,430,0,0,220,-481,1523,32.1,48.3,-42,.3,0,0,53.2,38.5,78.6,5000,.35,
117.001,0,4.109998,1.08,0,-36.96,219,398,-1099,468,0,0,219,-482,1538,32.7,47.1,-42.9,4.5,0,0,52.2,36.9,79.2,5000,.35,
118.001,0,4.109998,1.3,0,-36.29,222,386,-1058,620,0,0,222,-451,1640,32,45.3,-42.5,9.1,0,0,50.6,34.8,78.7,5000,.35,
119.001,0,4.109998,1.52,0,-35.49,219,374,-1050,823,0,0,219,-458,1854,31.4,44.1,-42,8.2,0,0,49.4,33.5,77.1,5000,.35,
.001,0,4.209998,-1.69,0,-19.11,-105,100,-212,-782,0,0,-105,-217,1302,-10,4.4,-3.3,-6.2,0,0,16.1,-8.9,15.5,11700,.35,
1.001,0,4.209998,-1.8,0,-20.12,-105,112,-239,-784,0,0,-105,-232,1313,-9.9,5.4,-3.7,-7,0,0,17.6,-8.2,17,11700,.35,
2.001,0,4.209998,-1.9,0,-21.14,-105,127,-266,-787,0,0,-105,-245,1325,-9.7,6.8,-4.3,-8.2,0,0,19.9,-7.2,19.2,11700,.35,
3.001,0,4.209998,-2,0,-22.18,-94,143,-297,-875,0,0,-94,-248,1473,-9.7,8.3,-5.1,-9.7,0,0,22.8,-6.4,22,13300,.35,
4.001,0,4.209998,-2.1,0,-23.28,-94,161,-335,-881,0,0,-94,-268,1494,-9.1,10.2,-6.4,-11.6,0,0,26.5,-5.2,25.5,13300,.35,
5.001,0,4.209998,-2.17,0,-24.41,-66,181,-382,-928,0,0,-66,-267,1584,-8,12.5,-8.2,-13.9,0,0,31.1,-3.8,29.8,18100,.35,
6.001,0,4.209998,-2.23,0,-25.61,-57,203,-440,-1129,0,0,-57,-294,1918,-6,15.3,-10,-17,0,0,37.4,-.7,35.6,20100,.35,
7.001,0,4.209998,-2.29,0,-26.95,-57,227,-520,-1149,0,0,-57,-350,1975,-3.8,18.1,-12.6,-20.4,0,0,44.5,1.6,42.2,20100,.35,
8.000999,0,4.209998,-2.33,0,-28.28,-26,255,-604,-1170,0,0,-26,-375,2041,-.2,21.5,-16.8,-23.8,0,0,52.8,4.5,50,22700,.35,
9.000999,0,4.209998,-2.31,0,-29.58,55,281,-695,-1127,0,0,55,-359,2021,6.9,25.8,-22.4,-25.5,0,0,60.9,10.3,57.5,26700,.35,
10.001,0,4.209998,-2.24,0,-30.89,98,305,-788,-1222,0,0,98,-385,2209,14.2,29.7,-28.3,-24.4,0,0,66.9,15.6,63.2,28800,.35,
11.001,0,4.209998,-2.12,0,-32.18,135,327,-877,-1144,0,0,135,-415,2145,19.4,32.6,-33.2,-20.9,0,0,70,18.8,66.2,30700,.35,
12.001,0,4.209998,-1.96,0,-33.35,186,345,-950,-932,0,0,186,-418,1909,23.2,35,-36.9,-16.9,0,0,72.6,21.3,68.7,33900,.35,
13.001,0,4.209998,-1.76,0,-34.37,202,361,-1005,-809,0,0,202,-442,1798,25.8,37,-39.6,-13,0,0,74.7,23.2,70.8,34900,.35,
14.001,0,4.209998,-1.55,0,-35.31,219,374,-1047,-819,0,0,219,-454,1846,27.2,38.4,-41.1,-8.4,0,0,75.5,24.4,71.6,35500,.35,
15.001,0,4.209998,-1.33,0,-36.13,222,386,-1053,-614,0,0,222,-445,1631,27.7,39.5,-41.5,-8.2,0,0,76.6,25.7,72.7,35100,.35,
16.001,0,4.209998,-1.11,0,-36.81,219,398,-1098,-466,0,0,219,-481,1536,28.2,41,-42,-4.7,0,0,77.1,27.2,73.4,35500,.35,
17.001,0,4.209998,-.89,0,-37.37,221,408,-1109,-429,0,0,221,-480,1522,27.9,42.2,-41.3,-.6,0,0,48.9,28.7,72.9,34900,.35,
18.001,0,4.209998,-.68,0,-37.81,233,418,-1108,-355,0,0,233,-456,1479,27.1,43.2,-40.3,2.2,0,0,49.8,30.1,72.5,33900,.35,
19.001,0,4.209998,-.47,0,-38.12,181,425,-1099,-144,0,0,181,-494,1357,25.7,44.1,-38.4,4.5,0,0,50.4,31.5,71.1,30700,.35,
20.001,0,4.209998,-.28,0,-38.32,184,429,-1085,-106,0,0,184,-472,1338,23.5,44.9,-35,5.5,0,0,50.6,33.4,68.1,28800,.35,
21.001,0,4.209998,-.13,0,-38.45,143,431,-1074,-63,0,0,143,-501,1309,19.4,44.6,-31.8,3.8,0,0,50.8,32.1,63.9,26700,.35,
22.001,0,4.209998,.01,0,-38.51,133,432,-1069,-10,0,0,133,-504,1298,17.2,44.2,-30.6,-.4,0,0,50.9,30.8,61.9,22700,.35,
23.001,0,4.209998,.15,0,-38.5,143,430,-1077,4,0,0,143,-504,1307,20.3,44.8,-32.4,-4.4,0,0,50.8,32.7,64.8,20100,.35,
24.001,0,4.209998,.32,0,-38.43,184,429,-1086,48,0,0,184,-473,1330,24,44.7,-35.8,-5.1,0,0,50.6,32.9,68.8,20100,.35,
25.001,0,4.209998,.51,0,-38.28,211,424,-1102,193,0,0,211,-467,1385,25.8,43.8,-38.9,-3.9,0,0,50.3,30.8,71.3,18100,.35,
26.001,0,4.209998,.72,0,-38,204,416,-1107,249,0,0,204,-487,1408,27.2,43,-40.6,-1.4,0,0,49.7,29.6,72.5,13300,.35,
27.001,0,4.209998,.93,0,-37.61,220,406,-1105,364,0,0,220,-479,1471,27.8,41.9,-41.6,1.6,0,0,48.8,28.2,73,13300,.35,
28.001,0,4.209998,1.15,0,-37.14,216,395,-1093,383,0,0,216,-481,1467,27.9,40.6,-41.9,6.3,0,0,77,26.6,73.3,11700,.35,
29.001,0,4.209998,1.37,0,-36.5,219,383,-1051,589,0,0,219,-449,1603,27.3,39.2,-41.4,4.5,0,0,75.1,25.1,71.4,11700,.35,
30.001,0,4.209998,1.59,0,-35.75,216,372,-1036,737,0,0,216,-448,1743,26.7,38.1,-40.9,10,0,0,75.5,23.8,71.7,11700,.35,
31.001,0,4.209998,1.79,0,-34.9,199,358,-992,730,0,0,199,-434,1694,24.9,36.5,-39,14.1,0,0,74.2,22.4,70.3,9820,.35,
32.001,0,4.209998,1.97,0,-33.94,161,342,-932,970,0,0,161,-429,1943,22.1,34.4,-36.1,18,0,0,72,20.4,68.2,9820,.35,
33.001,0,4.209998,2.12,0,-32.83,131,323,-854,1074,0,0,131,-401,2035,18.1,31.9,-32.2,22,0,0,69.6,17.8,65.8,9820,.35,
34.001,0,4.209998,2.23,0,-31.6,93,301,-764,1157,0,0,93,-370,2103,12.2,28.7,-27,25,0,0,65.7,14,62.1,9820,.35,
35.001,0,4.209998,2.29,0,-30.39,9,276,-671,1104,0,0,9,-386,1972,4.7,24.7,-21,25.6,0,0,59.4,8.4,56.1,10100,.35,
36.001,0,4.209998,2.28,0,-29.16,-30,249,-581,1103,0,0,-30,-361,1929,-2.1,20.4,-15.6,23.5,0,0,51.2,2.7,48.5,10100,.35,
37.001,0,4.209998,2.24,0,-27.91,-62,223,-498,1084,0,0,-62,-337,1867,-4.9,17.3,-11.8,19.9,0,0,43.1,.7,40.9,10100,.35,
38.001,0,4.209998,2.18,0,-26.66,-62,199,-418,1065,0,0,-62,-280,1811,-7,14.5,-9.6,16.6,0,0,36.4,-2.1,34.7,10100,.35,
39.001,0,4.209998,2.1,0,-25.59,-70,178,-367,868,0,0,-70,-260,1486,-8.9,11.8,-7.8,13.6,0,0,30.5,-4.9,29.3,8010,.35,
40.001,0,4.209998,2.02,0,-24.55,-98,158,-322,822,0,0,-98,-262,1398,-10,9.6,-6,11.4,0,0,26.1,-6.4,25.1,8010,.35,
41.001,0,4.209998,1.92,0,-23.53,-98,141,-284,817,0,0,-98,-242,1379,-10.4,7.8,-4.9,9.6,0,0,22.8,-7.5,21.9,8010,.35,
42.001,0,4.209998,1.81,0,-22.61,-112,125,-256,712,0,0,-112,-242,1204,-10.4,6.3,-4.2,8.2,0,0,20,-8.4,19.2,8010,.35,
43.001,0,4.209998,1.7,0,-21.71,-115,111,-229,672,0,0,-115,-233,1133,-10.8,5,-3.6,7.1,0,0,18,-9.5,17.3,8010,.35,
44.001,0,4.209998,1.58,0,-20.83,-115,99,-202,672,0,0,-115,-219,1126,-10.9,4,-3.3,6.3,0,0,16.6,-10.2,15.9,8010,.35,
45.001,0,4.209998,1.46,0,-20.07,-123,88,-183,540,0,0,-123,-218,912,-11,3,-2.9,5.5,0,0,15.3,-10.9,14.6,8010,.35,
46.001,0,4.209998,1.34,0,-19.35,-95,78,-165,417,0,0,-95,-182,711,-11.2,2,-2.5,4.7,0,0,14,-11.6,13.4,5920,.35,
47.001,0,4.209998,1.25,0,-18.74,-95,70,-148,422,0,0,-95,-173,714,-11.3,1.2,-2.4,4.2,0,0,13.2,-12.5,12.5,5920,.35,
48.001,0,4.209998,1.16,0,-18.13,-95,63,-130,427,0,0,-95,-162,717,-11.4,.5,-2.5,3.8,0,0,12.4,-13.3,11.8,5920,.35,
49.001,0,4.209998,1.06,0,-17.66,-96,56,-119,280,0,0,-96,-158,483,-11.4,-.3,-2.5,3.3,0,0,11.7,-14.2,11.1,5920,.35,
50.001,0,4.209998,.96,0,-17.2,-96,50,-107,281,0,0,-96,-152,481,-11.5,-1,-2.5,2.9,0,0,11,-15,10.4,5920,.35,
51.001,0,4.209998,.87,0,-16.73,-96,45,-96,283,0,0,-96,-146,480,-10.6,-1,-2.2,2.5,0,0,10.1,-13.8,9.5,5920,.35,
52.001,0,4.209998,.78,0,-16.29,-63,40,-86,129,0,0,-63,-109,237,-9.7,-.9,-2,2.2,0,0,9.1,-12.5,8.6,5920,.35,
53.001,0,4.209998,.71,0,-15.98,-63,37,-83,140,0,0,-63,-110,251,-8.7,-.8,-1.7,1.9,0,0,8.2,-11.2,7.7,5920,.35,
54.001,0,4.209998,.65,0,-15.67,-63,34,-81,151,0,0,-63,-110,267,-8,-.8,-1.5,1.6,0,0,7.4,-10.2,7,5920,.35,
55.001,0,4.209998,.59,0,-15.37,-63,32,-79,162,0,0,-63,-111,282,-7.3,-.7,-1.3,1.3,0,0,6.7,-9.3,6.3,5920,.35,
56.001,0,4.209998,.52,0,-15.06,-63,29,-77,173,0,0,-63,-111,298,-6.8,-.7,-1.1,1.1,0,0,6.1,-8.6,5.8,5920,.35,
57.001,0,4.209998,.46,0,-14.77,-67,27,-75,146,0,0,-67,-115,256,-6.5,-.7,-1.1,1,0,0,5.9,-8.2,5.5,5920,.35,
58.001,0,4.209998,.39,0,-14.5,-67,25,-74,158,0,0,-67,-116,273,-6.2,-.6,-1,.9,0,0,5.6,-7.9,5.3,5920,.35,
59.001,0,4.209998,.32,0,-14.3,-72,23,-73,102,0,0,-72,-122,190,-6,-.6,-.9,.8,0,0,5.4,-7.5,5.1,5920,.35,
60.001,0,4.209998,.26,0,-14.15,-44,22,-72,-11,0,0,-44,-94,81,-5.7,-.6,-.9,.7,0,0,5.1,-7.1,4.9,5920,.35,
61.001,0,4.209998,.22,0,-14.08,-44,21,-72,4,0,0,-44,-94,78,-5.4,-.5,-.8,.6,0,0,4.9,-6.7,4.6,5920,.35,
62.001,0,4.209998,.18,0,-14.07,-39,21,-72,-54,0,0,-39,-89,117,-5.2,-.5,-.7,.5,0,0,4.7,-6.3,4.4,5000,.35,
63.001,0,4.209998,.14,0,-14.07,-39,21,-72,-42,0,0,-39,-90,103,-4.9,-.4,-.6,.4,0,0,4.4,-6,4.2,5000,.35,
64.001,0,4.209998,.1,0,-14.07,-39,20,-72,-30,0,0,-39,-90,91,-4.6,-.4,-.6,.3,0,0,4.2,-5.6,4,5000,.35,
65.001,0,4.209998,.06,0,-14.07,-39,20,-72,-18,0,0,-39,-90,82,-4.4,-.3,-.5,.2,0,0,4,-5.2,3.8,5000,.35,
66.001,0,4.209998,.02,0,-14.07,-39,20,-72,-6,0,0,-39,-90,77,-4.2,-.3,-.4,.1,0,0,3.8,-4.8,3.6,5000,.35,
67.001,0,4.209998,-.02,0,-14.07,-39,20,-72,5,0,0,-39,-90,77,-4.2,-.3,-.4,-.1,0,0,3.8,-4.8,3.6,5000,.35,
68.001,0,4.209998,-.06,0,-14.07,-39,20,-72,17,0,0,-39,-90,81,-4.4,-.3,-.5,-.2,0,0,4,-5.1,3.8,5000,.35,
69.001,0,4.209998,-.1,0,-14.07,-39,20,-72,29,0,0,-39,-90,90,-4.6,-.4,-.6,-.3,0,0,4.2,-5.6,4,5000,.35,
70.001,0,4.209998,-.13,0,-14.07,-39,21,-72,41,0,0,-39,-90,102,-4.9,-.4,-.6,-.4,0,0,4.4,-5.9,4.2,5000,.35,
71.001,0,4.209998,-.17,0,-14.07,-39,21,-72,53,0,0,-39,-89,115,-5.2,-.5,-.7,-.5,0,0,4.7,-6.3,4.4,5000,.35,
72.001,0,4.209998,-.21,0,-14.08,-44,21,-72,-6,0,0,-44,-94,79,-5.4,-.5,-.8,-.6,0,0,4.9,-6.7,4.6,5000,.35,
73.001,0,4.209998,-.26,0,-14.15,-44,22,-72,9,0,0,-44,-94,80,-5.7,-.5,-.8,-.7,0,0,5.1,-7.1,4.8,5000,.35,
74.001,0,4.209998,-.31,0,-14.28,-72,23,-73,-103,0,0,-72,-122,191,-5.9,-.6,-.9,-.8,0,0,5.4,-7.5,5.1,5000,.35,
75.001,0,4.209998,-.39,0,-14.48,-67,25,-74,-159,0,0,-67,-116,275,-6.2,-.6,-1,-.9,0,0,5.6,-7.8,5.3,5000,.35,
76.001,0,4.209998,-.45,0,-14.75,-67,27,-75,-147,0,0,-67,-115,258,-6.5,-.7,-1.1,-1,0,0,5.9,-8.2,5.5,5000,.35,
77.001,0,4.209998,-.52,0,-15.03,-63,29,-76,-174,0,0,-63,-111,300,-6.7,-.7,-1.1,-1.1,0,0,6.1,-8.6,5.8,5000,.35,
78.001,0,4.209998,-.58,0,-15.34,-63,31,-79,-163,0,0,-63,-111,284,-7.3,-.7,-1.3,-1.3,0,0,6.6,-9.3,6.3,5000,.35,
79.001,0,4.209998,-.64,0,-15.65,-63,34,-81,-152,0,0,-63,-110,268,-7.9,-.8,-1.5,-1.5,0,0,7.3,-10.1,6.9,5000,.35,
80.001,0,4.209998,-.71,0,-15.96,-63,37,-83,-141,0,0,-63,-110,253,-8.7,-.8,-1.7,-1.8,0,0,8.1,-11.1,7.7,5000,.35,
81.001,0,4.209998,-.77,0,-16.26,-63,40,-85,-130,0,0,-63,-109,238,-9.6,-.9,-1.9,-2.2,0,0,9,-12.4,8.5,5000,.35,
82.001,0,4.209998,-.86,0,-16.7,-96,45,-95,-283,0,0,-96,-146,480,-10.5,-1,-2.2,-2.5,0,0,10,-13.7,9.4,5000,.35,
83.001,0,4.209998,-.96,0,-17.16,-96,50,-106,-282,0,0,-96,-152,481,-11.4,-1,-2.5,-2.8,0,0,10.9,-14.9,10.3,5000,.35,
84.001,0,4.209998,-1.05,0,-17.62,-96,56,-118,-280,0,0,-96,-157,483,-11.5,-.4,-2.5,-3.3,0,0,11.6,-14.3,11,5000,.35,
85.001,0,4.209998,-1.15,0,-18.09,-96,62,-129,-279,0,0,-96,-162,485,-11.4,.4,-2.5,-3.7,0,0,12.4,-13.4,11.7,5000,.35,
86.001,0,4.209998,-1.24,0,-18.69,-95,69,-146,-423,0,0,-95,-172,714,-11.3,1.2,-2.4,-4.2,0,0,13.1,-12.5,12.5,5000,.35,
87.001,0,4.209998,-1.34,0,-19.3,-95,77,-164,-418,0,0,-95,-181,712,-11.2,1.9,-2.4,-4.7,0,0,13.9,-11.7,13.3,5000,.35,
88.001,0,4.209998,-1.45,0,-20,-123,87,-182,-541,0,0,-123,-218,913,-11,2.9,-2.8,-5.4,0,0,15.2,-11,14.5,5000,.35,
89.001,0,4.209998,-1.57,0,-20.76,-115,98,-200,-672,0,0,-115,-217,1125,-10.9,3.9,-3.2,-6.2,0,0,16.5,-10.2,15.8,5000,.35,
90.001,0,4.209998,-1.69,0,-21.63,-115,110,-227,-672,0,0,-115,-232,1133,-10.8,4.9,-3.6,-7,0,0,17.9,-9.5,17.2,5000,.35,
91.001,0,4.209998,-1.8,0,-22.53,-112,124,-253,-712,0,0,-112,-241,1203,-10.5,6.2,-4.1,-8.1,0,0,19.8,-8.5,19.1,5000,.35,
92.001,0,4.209998,-1.91,0,-23.45,-98,139,-281,-817,0,0,-98,-240,1377,-10.4,7.7,-4.8,-9.5,0,0,22.5,-7.5,21.7,5000,.35,
93.001,0,4.209998,-2.01,0,-24.46,-98,157,-319,-821,0,0,-98,-261,1396,-10.1,9.4,-5.8,-11.2,0,0,25.7,-6.5,24.7,5000,.35,
94.001,0,4.209998,-2.1,0,-25.5,-70,176,-363,-868,0,0,-70,-258,1484,-9,11.6,-7.7,-13.4,0,0,30.2,-5,28.9,5000,.35,
95.001,0,4.209998,-2.17,0,-26.56,-103,197,-413,-1030,0,0,-103,-318,1754,-7.2,14.3,-9.4,-16.3,0,0,35.9,-2.3,34.2,5000,.35,
96.001,0,4.209998,-2.23,0,-27.81,-62,220,-491,-1083,0,0,-62,-333,1862,-5,17.1,-11.5,-19.6,0,0,42.5,.6,40.3,5000,.35,
97.001,0,4.209998,-2.28,0,-29.05,-30,247,-574,-1101,0,0,-30,-357,1923,-2.6,20,-15.2,-23.3,0,0,50.6,2.3,47.9,5000,.35,
98.001,0,4.209998,-2.29,0,-30.29,9,274,-664,-1103,0,0,9,-381,1966,4.1,24.3,-20.6,-25.5,0,0,58.8,7.9,55.6,5000,.35,
99.001,0,4.209998,-2.24,0,-31.49,93,299,-756,-1157,0,0,93,-364,2098,11.6,28.4,-26.5,-25.2,0,0,65.3,13.6,61.6,5000,.35,
100.001,0,4.209998,-2.13,0,-32.73,131,321,-847,-1074,0,0,131,-395,2031,17.7,31.7,-31.9,-22.3,0,0,69.3,17.5,65.5,5000,.35,
101.001,0,4.209998,-1.98,0,-33.85,161,340,-926,-970,0,0,161,-425,1939,21.9,34.2,-35.8,-18.3,0,0,71.8,20.2,68,5000,.35,
102.001,0,4.209998,-1.81,0,-34.83,199,357,-988,-729,0,0,199,-432,1691,24.8,36.3,-38.8,-14.4,0,0,74,22.3,70.1,5000,.35,
103.001,0,4.209998,-1.6,0,-35.67,216,371,-1032,-737,0,0,216,-445,1740,26.6,37.9,-40.8,-10.3,0,0,75.4,23.7,71.5,5000,.35,
104.001,0,4.209998,-1.38,0,-36.44,219,382,-1051,-589,0,0,219,-450,1602,27.3,39.1,-41.4,-4.5,0,0,75,25,71.3,5000,.35,
105.001,0,4.209998,-1.17,0,-37.08,219,394,-1089,-537,0,0,219,-475,1588,27.9,40.5,-41.9,-6.8,0,0,77,26.5,73.3,5000,.35,
106.001,0,4.209998,-.95,0,-37.56,220,406,-1104,-363,0,0,220,-479,1469,27.9,41.8,-41.6,-1.9,0,0,48.7,28,73,5000,.35,
107.001,0,4.209998,-.73,0,-37.96,204,415,-1107,-249,0,0,204,-488,1406,27.3,42.9,-40.7,1.3,0,0,49.6,29.5,72.6,5000,.35,
108.001,0,4.209998,-.52,0,-38.24,211,423,-1101,-192,0,0,211,-468,1384,26,43.7,-39,3.8,0,0,50.3,30.6,71.4,5000,.35,
109.001,0,4.209998,-.34,0,-38.41,184,428,-1085,-46,0,0,184,-473,1329,24.1,44.6,-36.1,5.1,0,0,50.6,32.7,69,5000,.35,
110.001,0,4.209998,-.16,0,-38.48,143,430,-1076,-2,0,0,143,-504,1306,20.6,44.7,-32.5,4.6,0,0,50.7,32.7,65,5000,.35,
111.001,0,4.209998,-.03,0,-38.49,133,432,-1068,13,0,0,133,-504,1297,17.1,44.2,-30.5,.9,0,0,50.9,30.8,61.7,5000,.35,
112.001,0,4.209998,.11,0,-38.44,143,432,-1072,65,0,0,143,-498,1307,18.9,44.5,-31.5,-3.4,0,0,50.8,31.8,63.4,5000,.35,
113.001,0,4.209998,.27,0,-38.32,184,429,-1083,107,0,0,184,-470,1337,23.1,44.8,-34.6,-5.5,0,0,50.6,33.3,67.6,5000,.35,
114.001,0,4.209998,.45,0,-38.13,181,425,-1096,145,0,0,181,-491,1355,25.5,44.2,-38.1,-4.7,0,0,50.4,31.6,70.8,5000,.35,
115.001,0,4.209998,.66,0,-37.83,211,419,-1107,240,0,0,211,-477,1407,27,43.3,-40.1,-2.5,0,0,49.9,30.2,72.3,5000,.35,
116.001,0,4.209998,.87,0,-37.4,221,409,-1109,429,0,0,221,-479,1523,27.7,42.2,-41.2,.2,0,0,48.9,28.8,72.7,5000,.35,
117.001,0,4.209998,1.09,0,-36.85,219,398,-1099,466,0,0,219,-481,1537,28.3,41.1,-42.1,4,0,0,77.1,27.3,73.4,5000,.35,
118.001,0,4.209998,1.31,0,-36.18,222,386,-1058,614,0,0,222,-449,1635,27.7,39.6,-41.6,8.3,0,0,76.7,25.8,72.9,5000,.35,
119.001,0,4.209998,1.53,0,-35.39,219,375,-1050,819,0,0,219,-456,1850,27.2,38.5,-41.2,7.7,0,0,75.3,24.5,71.5,5000,.35,
.001,0,4.309998,-1.71,0,-19.08,-105,101,-212,-779,0,0,-105,-216,1298,-9,3.7,-3.3,-5.7,0,0,14.5,-8.7,14,11700,.35,
1.001,0,4.309998,-1.82,0,-20.1,-105,113,-239,-782,0,0,-105,-230,1309,-8.9,4.5,-3.7,-6.5,0,0,15.9,-8.2,15.3,11700,.35,
2.001,0,4.309998,-1.92,0,-21.11,-105,128,-266,-784,0,0,-105,-243,1321,-8.7,5.7,-4.4,-7.6,0,0,18,-7.4,17.3,11700,.35,
3.001,0,4.309998,-2.02,0,-22.15,-94,144,-297,-871,0,0,-94,-246,1468,-8.8,7,-5.1,-8.9,0,0,20.6,-6.8,19.9,13300,.35,
4.001,0,4.309998,-2.12,0,-23.25,-94,163,-335,-877,0,0,-94,-266,1488,-8.4,8.7,-6.4,-10.7,0,0,24.1,-6.1,23.1,13300,.35,
5.001,0,4.309998,-2.19,0,-24.38,-65,182,-382,-923,0,0,-65,-266,1577,-7.5,10.6,-8.3,-12.8,0,0,28.4,-5.2,27.2,18100,.35,
6.001,0,4.309998,-2.26,0,-25.57,-55,204,-440,-1121,0,0,-55,-291,1906,-5.8,13,-10,-15.6,0,0,34.1,-2.8,32.4,20100,.35,
7.001,0,4.309998,-2.31,0,-26.89,-55,229,-520,-1141,0,0,-55,-346,1963,-3.9,15.4,-12.6,-18.7,0,0,40.6,-1.1,38.5,20100,.35,
8.000999,0,4.309998,-2.34,0,-28.21,-23,256,-604,-1162,0,0,-23,-371,2028,-.8,18.3,-16.6,-21.7,0,0,48.2,.9,45.5,22700,.35,
9.000999,0,4.309998,-2.32,0,-29.51,57,282,-695,-1118,0,0,57,-357,2008,5.3,22,-21.9,-23.3,0,0,55.6,5.4,52.5,26700,.35,
10.001,0,4.309998,-2.25,0,-30.81,98,306,-788,-1213,0,0,98,-384,2196,11.6,25.4,-27.6,-22.3,0,0,61.3,9.4,57.8,28800,.35,
11.001,0,4.309998,-2.13,0,-32.1,135,328,-877,-1135,0,0,135,-414,2133,16.2,27.8,-32.3,-19.2,0,0,64.3,11.8,60.8,30700,.35,
12.001,0,4.309998,-1.97,0,-33.26,186,346,-950,-926,0,0,186,-418,1902,19.5,29.9,-36,-15.7,0,0,66.9,13.4,63.3,33900,.35,
13.001,0,4.309998,-1.78,0,-34.27,202,362,-1005,-804,0,0,202,-441,1793,21.7,31.6,-38.8,-12.1,0,0,68.9,14.6,65.3,34900,.35,
14.001,0,4.309998,-1.56,0,-35.21,220,375,-1047,-815,0,0,220,-452,1842,22.9,32.8,-40.3,-7.9,0,0,69.7,15.5,66.1,35500,.35,
15.001,0,4.309998,-1.34,0,-36.02,223,386,-1053,-608,0,0,223,-444,1626,23.4,33.8,-40.6,-7.4,0,0,70.5,16.6,66.9,35100,.35,
16.001,0,4.309998,-1.12,0,-36.7,220,398,-1098,-465,0,0,220,-480,1535,23.8,35.1,-41.2,-4.2,0,0,71,17.7,67.6,35500,.35,
17.001,0,4.309998,-.9,0,-37.26,222,409,-1109,-428,0,0,222,-478,1522,23.5,36.1,-40.5,-.4,0,0,70.3,19,67.1,34900,.35,
18.001,0,4.309998,-.69,0,-37.69,234,419,-1108,-355,0,0,234,-455,1479,22.7,37,-39.5,2.1,0,0,69.5,20.3,66.5,33900,.35,
19.001,0,4.309998,-.48,0,-38.01,182,425,-1099,-146,0,0,182,-492,1359,21.4,37.8,-37.6,4.1,0,0,67.6,21.6,65.1,30700,.35,
20.001,0,4.309998,-.29,0,-38.22,186,429,-1085,-106,0,0,186,-470,1340,19.5,38.4,-34.4,5,0,0,45.9,23.5,62.3,28800,.35,
21.001,0,4.309998,-.13,0,-38.34,145,432,-1074,-64,0,0,145,-497,1310,15.8,38.2,-31.5,3.4,0,0,46,22.5,58.4,26700,.35,
22.001,0,4.309998,.01,0,-38.4,136,433,-1069,-10,0,0,136,-500,1299,13.9,37.9,-30.3,-.4,0,0,46.1,21.5,56.5,22700,.35,
23.001,0,4.309998,.16,0,-38.4,145,431,-1077,5,0,0,145,-501,1308,16.7,38.3,-32,-4,0,0,46,23,59.2,20100,.35,
24.001,0,4.309998,.33,0,-38.32,186,429,-1086,48,0,0,186,-471,1331,19.9,38.3,-35.2,-4.7,0,0,46,23,62.9,20100,.35,
25.001,0,4.309998,.51,0,-38.17,212,424,-1102,193,0,0,212,-465,1386,21.5,37.5,-38.1,-3.6,0,0,68,20.9,65.4,18100,.35,
